Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,Open,High,Low,Close,Adj Close,Volume,Netto_Position_NonCom,Netto_Position_Com,Totall_diff,Median_Total_diff,Median_Total_diff_Change,Median_Close_Price,Median_Close_Trend,RSI,Median_RSI
EURO FX - CHICAGO MERCANTILE EXCHANGE,240227,2024-02-27,99741,CME ,0,99,715545,205234,142380,18860,411117,501018,635211,662258,80334,53287,715545,205234,142380,18860,411117,501018,635211,662258,80334,53287,0,0,0,0,0,0,0,0,0,0,-6754.0,-7960.0,-2798.0,3895.0,-5066.0,-4616.0,-9131.0,-3519.0,2377.0,-3235.0,100,28.7,19.9,2.6,57.5,70.0,88.8,92.6,11.2,7.4,100,28.7,19.9,2.6,57.5,70.0,88.8,92.6,11.2,7.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,90,57,37,121,91,227,169,308,90,57,37,121,91,227,169,0,0,0,0,0,0,0,0,18.4,41.7,29.4,58.3,17.4,41.7,27.6,58.2,18.4,41.7,29.4,58.3,17.4,41.7,27.6,58.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0850930213928225,1.086614012718201,1.083364963531494,1.0850930213928225,1.0850930213928225,0.0,62854,-89901,27047,28154.0,-1897.5,1.0804933905601501,0,64.4056749737924,84.65385045395267
EURO FX - CHICAGO MERCANTILE EXCHANGE,240305,2024-03-05,99741,CME ,0,99,707108,200025,133714,20780,404771,501537,625576,656031,81532,51077,707108,200025,133714,20780,404771,501537,625576,656031,81532,51077,0,0,0,0,0,0,0,0,0,0,-8437.0,-5209.0,-8666.0,1920.0,-6346.0,519.0,-9635.0,-6227.0,1198.0,-2210.0,100,28.3,18.9,2.9,57.2,70.9,88.5,92.8,11.5,7.2,100,28.3,18.9,2.9,57.2,70.9,88.5,92.8,11.5,7.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,89,57,40,122,90,228,171,308,89,57,40,122,90,228,171,0,0,0,0,0,0,0,0,17.4,42.4,27.9,59.2,16.3,42.3,26.1,59.0,17.4,42.4,27.9,59.2,16.3,42.3,26.1,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0855170488357544,1.087535738945007,1.084269404411316,1.0855170488357544,1.0855170488357544,0.0,66311,-96766,30455,28154.0,0.0,1.0804933905601501,0,62.030898625804845,73.36476769735225
EURO FX - CHICAGO MERCANTILE EXCHANGE,240312,2024-03-12,99741,CME ,0,99,717720,193998,119591,37335,402081,506685,633414,663611,84306,54109,717720,193998,119591,37335,402081,506685,633414,663611,84306,54109,0,0,0,0,0,0,0,0,0,0,10612.0,-6027.0,-14123.0,16555.0,-2690.0,5148.0,7838.0,7580.0,2774.0,3032.0,100,27.0,16.7,5.2,56.0,70.6,88.3,92.5,11.7,7.5,100,27.0,16.7,5.2,56.0,70.6,88.3,92.5,11.7,7.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,80,54,39,119,95,214,173,293,80,54,39,119,95,214,173,0,0,0,0,0,0,0,0,17.3,41.7,27.8,58.3,16.1,41.7,25.7,57.3,17.3,41.7,27.8,58.3,16.1,41.7,25.7,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.093135118484497,1.0942115783691406,1.0903223752975464,1.093135118484497,1.093135118484497,0.0,74407,-104604,30197,28154.0,0.0,1.081316351890564,1,55.110892082981756,66.09654313450955
EURO FX - CHICAGO MERCANTILE EXCHANGE,240319,2024-03-19,99741,CME ,0,99,656182,182382,134040,9145,388839,462969,580366,606154,75816,50028,656182,182382,134040,9145,388839,462969,580366,606154,75816,50028,0,0,0,0,0,0,0,0,0,0,-61538.0,-11616.0,14449.0,-28190.0,-13242.0,-43716.0,-53048.0,-57457.0,-8490.0,-4081.0,100,27.8,20.4,1.4,59.3,70.6,88.4,92.4,11.6,7.6,100,27.8,20.4,1.4,59.3,70.6,88.4,92.4,11.6,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291,81,52,32,114,93,206,166,291,81,52,32,114,93,206,166,0,0,0,0,0,0,0,0,19.1,44.2,29.2,59.4,17.8,44.2,27.0,59.4,19.1,44.2,29.2,59.4,17.8,44.2,27.0,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.087393879890442,1.0877841711044312,1.0835057497024536,1.087393879890442,1.087393879890442,0.0,48342,-74130,25788,27141.0,-1013.0,1.0853050351142883,1,57.3709369355056,63.21828679979862
EURO FX - CHICAGO MERCANTILE EXCHANGE,240326,2024-03-26,99741,CME ,0,99,657300,180193,148999,11329,389331,443503,580853,603831,76447,53469,657300,180193,148999,11329,389331,443503,580853,603831,76447,53469,0,0,0,0,0,0,0,0,0,0,1118.0,-2189.0,14959.0,2184.0,492.0,-19466.0,487.0,-2323.0,631.0,3441.0,100,27.4,22.7,1.7,59.2,67.5,88.4,91.9,11.6,8.1,100,27.4,22.7,1.7,59.2,67.5,88.4,91.9,11.6,8.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,78,56,30,115,92,204,167,292,78,56,30,115,92,204,167,0,0,0,0,0,0,0,0,19.1,44.3,29.3,57.3,17.8,44.3,27.0,57.3,19.1,44.3,29.3,57.3,17.8,44.3,27.0,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0838228464126587,1.0864133834838867,1.082602620124817,1.0838228464126587,1.0838228464126587,0.0,31194,-54172,22978,26417.5,-723.5,1.0853050351142883,0,44.795359041393354,59.70091778065522
EURO FX - CHICAGO MERCANTILE EXCHANGE,240402,2024-04-02,99741,CME ,0,99,682768,188258,171464,8463,412480,445912,609201,625839,73567,56929,682768,188258,171464,8463,412480,445912,609201,625839,73567,56929,0,0,0,0,0,0,0,0,0,0,25468.0,8065.0,22465.0,-2866.0,23149.0,2409.0,28348.0,22008.0,-2880.0,3460.0,100,27.6,25.1,1.2,60.4,65.3,89.2,91.7,10.8,8.3,100,27.6,25.1,1.2,60.4,65.3,89.2,91.7,10.8,8.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,81,63,29,116,96,207,178,306,81,63,29,116,96,207,178,0,0,0,0,0,0,0,0,18.4,42.2,28.2,54.7,17.1,42.2,26.0,54.7,18.4,42.2,28.2,54.7,17.1,42.2,26.0,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0737217664718628,1.0778765678405762,1.072535514831543,1.0737217664718628,1.0737217664718628,0.0,16794,-33432,16638,25260.5,-1157.0,1.0853050351142883,0,30.737416279219843,56.24091450924368
EURO FX - CHICAGO MERCANTILE EXCHANGE,240409,2024-04-09,99741,CME ,0,99,643496,175419,142696,9914,383114,435146,568447,587756,75049,55740,643496,175419,142696,9914,383114,435146,568447,587756,75049,55740,0,0,0,0,0,0,0,0,0,0,-39272.0,-12839.0,-28768.0,1451.0,-29366.0,-10766.0,-40754.0,-38083.0,1482.0,-1189.0,100,27.3,22.2,1.5,59.5,67.6,88.3,91.3,11.7,8.7,100,27.3,22.2,1.5,59.5,67.6,88.3,91.3,11.7,8.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,75,58,31,113,92,201,168,289,75,58,31,113,92,201,168,0,0,0,0,0,0,0,0,19.8,43.4,29.8,54.7,18.4,43.4,27.6,54.7,19.8,43.4,29.8,54.7,18.4,43.4,27.6,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0863661766052246,1.0888501405715942,1.0849870443344116,1.0863661766052246,1.0863661766052246,0.0,32723,-52032,19309,23855.5,-1405.0,1.0859416127204895,1,30.779174892318736,49.95312556218755
EURO FX - CHICAGO MERCANTILE EXCHANGE,240416,2024-04-16,99741,CME ,0,99,658865,178912,166688,10180,395979,424633,585071,601501,73794,57364,658865,178912,166688,10180,395979,424633,585071,601501,73794,57364,0,0,0,0,0,0,0,0,0,0,15369.0,3493.0,23992.0,266.0,12865.0,-10513.0,16624.0,13745.0,-1255.0,1624.0,100,27.2,25.3,1.5,60.1,64.4,88.8,91.3,11.2,8.7,100,27.2,25.3,1.5,60.1,64.4,88.8,91.3,11.2,8.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,74,63,28,110,96,195,176,293,74,63,28,110,96,195,176,0,0,0,0,0,0,0,0,19.2,39.8,30.5,51.7,17.9,39.8,28.3,51.7,19.2,39.8,30.5,51.7,17.9,39.8,28.3,51.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0625749826431274,1.065405249595642,1.0604116916656494,1.0625749826431274,1.0625749826431274,0.0,12224,-28654,16430,22206.5,-1649.0,1.0850945115089417,0,30.056519762748437,37.787266966856045
EURO FX - CHICAGO MERCANTILE EXCHANGE,240423,2024-04-23,99741,CME ,0,99,665771,167296,177285,12296,413769,419034,593361,608615,72410,57156,665771,167296,177285,12296,413769,419034,593361,608615,72410,57156,0,0,0,0,0,0,0,0,0,0,6906.0,-11616.0,10597.0,2116.0,17790.0,-5599.0,8290.0,7114.0,-1384.0,-208.0,100,25.1,26.6,1.8,62.1,62.9,89.1,91.4,10.9,8.6,100,25.1,26.6,1.8,62.1,62.9,89.1,91.4,10.9,8.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,74,65,28,110,93,196,174,292,74,65,28,110,93,196,174,0,0,0,0,0,0,0,0,19.6,38.6,31.8,50.8,18.5,38.6,29.5,50.8,19.6,38.6,31.8,50.8,18.5,38.6,29.5,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.065405249595642,1.0709964036941528,1.0639317035675049,1.065405249595642,1.065405249595642,0.0,-9989,-5265,-4724,22206.5,0.0,1.0787723064422607,0,20.18255846816929,30.75829558576929
EURO FX - CHICAGO MERCANTILE EXCHANGE,240430,2024-04-30,99741,CME ,0,99,652297,167185,173962,12914,399163,409900,579262,596776,73035,55521,652297,167185,173962,12914,399163,409900,579262,596776,73035,55521,0,0,0,0,0,0,0,0,0,0,-13474.0,-111.0,-3323.0,618.0,-14606.0,-9134.0,-14099.0,-11839.0,625.0,-1635.0,100,25.6,26.7,2.0,61.2,62.8,88.8,91.5,11.2,8.5,100,25.6,26.7,2.0,61.2,62.8,88.8,91.5,11.2,8.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,77,62,32,110,92,201,172,292,77,62,32,110,92,201,172,0,0,0,0,0,0,0,0,20.1,39.7,30.7,51.9,18.8,39.7,28.4,51.8,20.1,39.7,30.7,51.9,18.8,39.7,28.4,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0715701580047607,1.0736525058746338,1.068433165550232,1.0715701580047607,1.0715701580047607,0.0,-6777,-10737,3960,21143.5,-1063.0,1.0726459622383118,0,16.449424937778815,30.39696802098414
EURO FX - CHICAGO MERCANTILE EXCHANGE,240507,2024-05-07,99741,CME ,0,99,654804,170594,166004,15209,393845,416124,579648,597337,75156,57467,654804,170594,166004,15209,393845,416124,579648,597337,75156,57467,0,0,0,0,0,0,0,0,0,0,2507.0,3409.0,-7958.0,2295.0,-5318.0,6224.0,386.0,561.0,2121.0,1946.0,100,26.1,25.4,2.3,60.1,63.5,88.5,91.2,11.5,8.8,100,26.1,25.4,2.3,60.1,63.5,88.5,91.2,11.5,8.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279,74,57,34,108,88,196,165,279,74,57,34,108,88,196,165,0,0,0,0,0,0,0,0,20.3,39.3,30.5,50.6,19.0,39.3,28.3,50.5,20.3,39.3,30.5,50.6,19.0,39.3,28.3,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0767507553100586,1.0789813995361328,1.0755810737609863,1.0767507553100586,1.0767507553100586,0.0,4590,-22279,17689,18499.0,-2644.5,1.0726459622383118,0,16.449424937778815,25.119539115458863
EURO FX - CHICAGO MERCANTILE EXCHANGE,240514,2024-05-14,99741,CME ,0,99,656802,178398,161243,14120,387812,426094,580330,601457,76472,55345,656802,178398,161243,14120,387812,426094,580330,601457,76472,55345,0,0,0,0,0,0,0,0,0,0,1998.0,7804.0,-4761.0,-1089.0,-6033.0,9970.0,682.0,4120.0,1316.0,-2122.0,100,27.2,24.5,2.1,59.0,64.9,88.4,91.6,11.6,8.4,100,27.2,24.5,2.1,59.0,64.9,88.4,91.6,11.6,8.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,77,58,35,117,88,209,166,289,77,58,35,117,88,209,166,0,0,0,0,0,0,0,0,20.3,39.9,30.3,52.0,19.2,39.9,28.3,52.0,20.3,39.9,30.3,52.0,19.2,39.9,28.3,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.079354166984558,1.0828369855880735,1.0776442289352417,1.079354166984558,1.079354166984558,0.0,17155,-38282,21127,18499.0,0.0,1.0741604566574097,1,22.416357234007847,21.29945785108857
EURO FX - CHICAGO MERCANTILE EXCHANGE,240521,2024-05-21,99741,CME ,0,99,653081,182574,141099,14085,378118,447571,574777,602755,78304,50326,653081,182574,141099,14085,378118,447571,574777,602755,78304,50326,0,0,0,0,0,0,0,0,0,0,-3721.0,4176.0,-20144.0,-35.0,-9694.0,21477.0,-5553.0,1298.0,1832.0,-5019.0,100,28.0,21.6,2.2,57.9,68.5,88.0,92.3,12.0,7.7,100,28.0,21.6,2.2,57.9,68.5,88.0,92.3,12.0,7.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,78,61,36,117,88,211,169,293,78,61,36,117,88,211,169,0,0,0,0,0,0,0,0,20.5,41.3,30.5,54.2,19.4,41.1,28.4,53.8,20.5,41.3,30.5,54.2,19.4,41.1,28.4,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.086082935333252,1.0875475406646729,1.0845986604690552,1.086082935333252,1.086082935333252,0.0,41475,-69453,27978,18499.0,0.0,1.0741604566574097,0,27.30585644760893,21.29945785108857
EURO FX - CHICAGO MERCANTILE EXCHANGE,240528,2024-05-28,99741,CME ,0,99,664864,184656,127084,20135,380224,464876,585015,612095,79849,52769,664864,184656,127084,20135,380224,464876,585015,612095,79849,52769,0,0,0,0,0,0,0,0,0,0,11783.0,2082.0,-14015.0,6050.0,2106.0,17305.0,10238.0,9340.0,1545.0,2443.0,100,27.8,19.1,3.0,57.2,69.9,88.0,92.1,12.0,7.9,100,27.8,19.1,3.0,57.2,69.9,88.0,92.1,12.0,7.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,77,56,37,118,88,211,165,288,77,56,37,118,88,211,165,0,0,0,0,0,0,0,0,20.3,40.7,30.2,54.9,19.2,40.5,28.1,54.6,20.3,40.7,30.2,54.9,19.2,40.5,28.1,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0861891508102417,1.0889450311660769,1.0859060287475586,1.0861891508102417,1.0861891508102417,0.0,57572,-84652,27080,18499.0,0.0,1.0780524611473083,1,44.94639366596245,21.29945785108857
EURO FX - CHICAGO MERCANTILE EXCHANGE,240604,2024-06-04,99741,CME ,0,99,671736,188957,121087,19647,383423,482209,592027,622943,79709,48793,671736,188957,121087,19647,383423,482209,592027,622943,79709,48793,0,0,0,0,0,0,0,0,0,0,6872.0,4301.0,-5997.0,-488.0,3199.0,17333.0,7012.0,10848.0,-140.0,-3976.0,100,28.1,18.0,2.9,57.1,71.8,88.1,92.7,11.9,7.3,100,28.1,18.0,2.9,57.1,71.8,88.1,92.7,11.9,7.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,84,54,41,121,91,223,168,294,84,54,41,121,91,223,168,0,0,0,0,0,0,0,0,20.4,40.9,30.2,57.6,19.3,40.6,28.2,57.3,20.4,40.9,30.2,57.6,19.3,40.6,28.2,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0907385349273682,1.0918222665786743,1.0860711336135864,1.0907385349273682,1.0907385349273682,0.0,67870,-98786,30916,18499.0,0.0,1.082718551158905,1,53.86091920738014,24.86110684080839
EURO FX - CHICAGO MERCANTILE EXCHANGE,240611,2024-06-11,99741,CME ,0,99,712894,187697,144053,22221,409006,481351,618924,647625,93970,65269,712894,187697,144053,22221,409006,481351,618924,647625,93970,65269,0,0,0,0,0,0,0,0,0,0,41158.0,-1260.0,22966.0,2574.0,25583.0,-858.0,26897.0,24682.0,14261.0,16476.0,100,26.3,20.2,3.1,57.4,67.5,86.8,90.8,13.2,9.2,100,26.3,20.2,3.1,57.4,67.5,86.8,90.8,13.2,9.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,76,59,40,119,91,214,171,290,76,59,40,119,91,214,171,0,0,0,0,0,0,0,0,19.3,39.4,28.6,53.8,18.3,38.6,26.6,51.9,19.3,39.4,28.6,53.8,18.3,38.6,26.6,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0764262676239014,1.0773539543151855,1.0721101760864258,1.0764262676239014,1.0764262676239014,0.0,43644,-72345,28701,20218.0,1719.0,1.082718551158905,0,53.86091920738014,36.12612505678569
EURO FX - CHICAGO MERCANTILE EXCHANGE,240618,2024-06-18,99741,CME ,0,99,650388,171464,163513,20827,386112,413976,578403,598316,71985,52072,650388,171464,163513,20827,386112,413976,578403,598316,71985,52072,0,0,0,0,0,0,0,0,0,0,-62506.0,-16233.0,19460.0,-1394.0,-22894.0,-67375.0,-40521.0,-49309.0,-21985.0,-13197.0,100,26.4,25.1,3.2,59.4,63.7,88.9,92.0,11.1,8.0,100,26.4,25.1,3.2,59.4,63.7,88.9,92.0,11.1,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,75,62,38,114,85,204,170,290,75,62,38,114,85,204,170,0,0,0,0,0,0,0,0,21.2,36.8,31.0,50.6,20.0,36.8,28.9,49.6,21.2,36.8,31.0,50.6,20.0,36.8,28.9,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0740677118301392,1.0761250257492063,1.071111083030701,1.0740677118301392,1.0740677118301392,0.0,7951,-27864,19913,20520.0,302.0,1.082718551158905,0,52.504508647874076,48.72545115691826
EURO FX - CHICAGO MERCANTILE EXCHANGE,240625,2024-06-25,99741,CME ,0,99,650087,167370,175801,20488,390837,400604,578695,596893,71392,53194,650087,167370,175801,20488,390837,400604,578695,596893,71392,53194,0,0,0,0,0,0,0,0,0,0,-301.0,-4094.0,12288.0,-339.0,4725.0,-13372.0,292.0,-1423.0,-593.0,1122.0,100,25.7,27.0,3.2,60.1,61.6,89.0,91.8,11.0,8.2,100,25.7,27.0,3.2,60.1,61.6,89.0,91.8,11.0,8.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,74,60,33,111,88,198,168,288,74,60,33,111,88,198,168,0,0,0,0,0,0,0,0,21.2,36.4,31.3,49.1,19.9,36.4,29.1,48.1,21.2,36.4,31.3,49.1,19.9,36.4,29.1,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0732723474502563,1.0745755434036257,1.0692213773727417,1.0732723474502563,1.0732723474502563,0.0,-8431,-9767,1336,20520.0,0.0,1.0812546014785767,0,42.04823365590517,48.72545115691826
EURO FX - CHICAGO MERCANTILE EXCHANGE,240702,2024-07-02,99741,CME ,0,99,636895,164369,173888,22390,376888,389609,563647,585887,73248,51008,636895,164369,173888,22390,376888,389609,563647,585887,73248,51008,0,0,0,0,0,0,0,0,0,0,-13192.0,-3001.0,-1913.0,1902.0,-13949.0,-10995.0,-15048.0,-11006.0,1856.0,-2186.0,100,25.8,27.3,3.5,59.2,61.2,88.5,92.0,11.5,8.0,100,25.8,27.3,3.5,59.2,61.2,88.5,92.0,11.5,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,73,62,36,107,91,196,173,289,73,62,36,107,91,196,173,0,0,0,0,0,0,0,0,21.4,35.2,31.7,47.7,20.0,35.1,29.4,46.8,21.4,35.2,31.7,47.7,20.0,35.1,29.4,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0737102031707764,1.0746102333068848,1.0710651874542236,1.0737102031707764,1.0737102031707764,0.0,-9519,-12721,3202,20520.0,0.0,1.0752469897270203,0,34.022867487492576,48.72545115691826
EURO FX - CHICAGO MERCANTILE EXCHANGE,240709,2024-07-09,99741,CME ,0,99,637266,165829,162206,20917,375248,402487,561994,585610,75272,51656,637266,165829,162206,20917,375248,402487,561994,585610,75272,51656,0,0,0,0,0,0,0,0,0,0,371.0,1460.0,-11682.0,-1473.0,-1640.0,12878.0,-1653.0,-277.0,2024.0,648.0,100,26.0,25.5,3.3,58.9,63.2,88.2,91.9,11.8,8.1,100,26.0,25.5,3.3,58.9,63.2,88.2,91.9,11.8,8.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281,72,59,33,107,86,195,162,281,72,59,33,107,86,195,162,0,0,0,0,0,0,0,0,20.9,37.4,31.3,49.7,19.6,37.3,29.1,48.8,20.9,37.4,31.3,49.7,19.6,37.3,29.1,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0830950736999512,1.0834236145019531,1.0806254148483276,1.0830950736999512,1.0830950736999512,0.0,3623,-27239,23616,22371.5,1851.5,1.0752469897270203,0,34.022867487492576,47.27637115188962
EURO FX - CHICAGO MERCANTILE EXCHANGE,240716,2024-07-16,99741,CME ,0,99,649251,179937,155188,19816,375217,424766,574970,599770,74281,49481,649251,179937,155188,19816,375217,424766,574970,599770,74281,49481,0,0,0,0,0,0,0,0,0,0,11985.0,14108.0,-7018.0,-1101.0,-31.0,22279.0,12976.0,14160.0,-991.0,-2175.0,100,27.7,23.9,3.1,57.8,65.4,88.6,92.4,11.4,7.6,100,27.7,23.9,3.1,57.8,65.4,88.6,92.4,11.4,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,75,59,33,108,85,198,162,286,75,59,33,108,85,198,162,0,0,0,0,0,0,0,0,20.3,40.4,30.8,52.9,19.1,40.4,28.8,51.8,20.3,40.4,30.8,52.9,19.1,40.4,28.8,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF EUR 125,000)",1.0901559591293335,1.0906314849853516,1.0872164964675903,1.0901559591293335,1.0901559591293335,0.0,24749,-49549,24800,24208.0,1836.5,1.0752469897270203,0,32.66100509077977,38.03555057169888
